Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S92246342,Black-bellied Whistling-Duck,Dendrocygna autumnalis,230,5,US-TX,Travis,L130766,Hornsby Bend (HOTE 037),30.2181988,-97.6458054,2021-07-24,06:45 AM,eBird - Traveling Count,256,1,8.661,,7,,,"Pleasantly cool for this time of year!  First we stopped at pond 1west and birded the north side, then we birded the south side.  We then drove to the bird blind and from there walked into the forested area along side the colorado River.  We also noted birds close to the CER building and on the wires .",356619551
S108781020,Turkey Vulture,Cathartes aura,7550,3,US-TX,Kimble,L283468,South Llano River SP (HOTW 093),30.4391651,-99.8128617,2022-05-02,04:28 PM,eBird - Traveling Count,234,0,10.255,,2
S108918377,Turkey Vulture,Cathartes aura,7550,2,US-TX,Kimble,L283468,South Llano River SP (HOTW 093),30.4391651,-99.8128617,2022-05-04,08:56 AM,eBird - Traveling Count,165,1,4.827,,2
S96743814,Turkey Vulture,Cathartes aura,7550,40,US-TX,Travis,L16743933,"614 N Commons Ford Rd, Austin US-TX 30.33721, -97.89436",30.337214,-97.894357,2021-10-26,07:31 AM,eBird - Traveling Count,188,1,3.072,,16
S106460707,Turkey Vulture,Cathartes aura,7550,1,US-TX,Travis,L4065284,"Boggy Creek Greenbelt, Austin",30.2676159,-97.7143054,2022-04-07,07:59 AM,eBird - Traveling Count,140,0,3.271,,14
S96731655,Turkey Vulture,Cathartes aura,7550,15,US-TX,Travis,L486383,Commons Ford Ranch Metro Park,30.3373826,-97.8930759,2021-10-26,07:39 AM,eBird - Traveling Count,179,1,2.6,,16
S92246342,Turkey Vulture,Cathartes aura,7550,1,US-TX,Travis,L130766,Hornsby Bend (HOTE 037),30.2181988,-97.6458054,2021-07-24,06:45 AM,eBird - Traveling Count,256,1,8.661,,7,,,"Pleasantly cool for this time of year!  First we stopped at pond 1west and birded the north side, then we birded the south side.  We then drove to the bird blind and from there walked into the forested area along side the colorado River.  We also noted birds close to the CER building and on the wires ."
S118899613,Turkey Vulture,Cathartes aura,7550,1,US-TX,Travis,L130766,Hornsby Bend (HOTE 037),30.2181988,-97.6458054,2022-09-17,07:44 AM,eBird - Traveling Count,201,0,5.763,,10
S103940280,Turkey Vulture,Cathartes aura,7550,1,US-TX,Travis,L17962515,McKinney Falls State Park,30.182634,-97.723401,2022-02-28,05:41 PM,eBird - Traveling Count,78,1,2.88,,2
S102716814,Turkey Vulture,Cathartes aura,7550,1,US-TX,Travis,L2023174,Mills Pond at Wells Branch,30.45,-97.68012,2022-02-15,08:55 AM,eBird - Traveling Count,128,1,2.283,,3,,,,416603901 416603931
S95477581,Turkey Vulture,Cathartes aura,7550,1,US-TX,Williamson,L697965,"Berry Springs Park, Georgetown",30.6820084,-97.6417637,2021-10-02,08:21 AM,eBird - Traveling Count,104,1,2.31,,8
S92546982,Turkey Vulture,Cathartes aura,7550,1,US-TX,Williamson,L684204,Lake Creek Trail--West (Williamson Co.),30.4673656,-97.7771286,2021-07-31,07:03 AM,eBird - Traveling Count,155,1,5.2,,3,,,Lake Creek trail w MaryG and Zoë. Lots of mockingbirds and herons/egrets.
S102716813,Turkey Vulture,Cathartes aura,7550,1,US-TX,Williamson,L684204,Lake Creek Trail--West (Williamson Co.),30.4673656,-97.7771286,2021-07-31,07:10 AM,eBird - Traveling Count,150,1,5.311,,3,,,Birding with Zoë and Katy Y.
S91079473,Osprey,Pandion haliaetus,7565,X,US-OH,Carroll,L15596150,Lake House,40.537075,-81.249436,2021-07-01,02:53 PM,eBird - Casual Observation,,0,,,1
S96743814,Osprey,Pandion haliaetus,7565,1,US-TX,Travis,L16743933,"614 N Commons Ford Rd, Austin US-TX 30.33721, -97.89436",30.337214,-97.894357,2021-10-26,07:31 AM,eBird - Traveling Count,188,1,3.072,,16
S96731655,Osprey,Pandion haliaetus,7565,1,US-TX,Travis,L486383,Commons Ford Ranch Metro Park,30.3373826,-97.8930759,2021-10-26,07:39 AM,eBird - Traveling Count,179,1,2.6,,16
S96070696,Osprey,Pandion haliaetus,7565,1,US-TX,Travis,L16632534,"Roy G. Guerrero Colorado River Metro Park, Austin US-TX 30.24359, -97.69722",30.243585,-97.697219,2021-10-13,07:44 AM,eBird - Traveling Count,124,0,3.149,,14
S97823429,Northern Harrier,Circus hudsonius,7873,1,US-TX,Travis,L130766,Hornsby Bend (HOTE 037),30.2181988,-97.6458054,2021-11-20,07:39 AM,eBird - Traveling Count,195,1,7.219,,12
S96743814,Sharp-shinned Hawk,Accipiter striatus,8031,1,US-TX,Travis,L16743933,"614 N Commons Ford Rd, Austin US-TX 30.33721, -97.89436",30.337214,-97.894357,2021-10-26,07:31 AM,eBird - Traveling Count,188,1,3.072,,16
S96731655,Sharp-shinned Hawk,Accipiter striatus,8031,1,US-TX,Travis,L486383,Commons Ford Ranch Metro Park,30.3373826,-97.8930759,2021-10-26,07:39 AM,eBird - Traveling Count,179,1,2.6,,16
S94547909,Cooper's Hawk,Accipiter cooperii,8044,1,US-TX,Dallas,L1878436,Coppell Nature Park,32.9640841,-97.0205114,2021-09-12,07:21 AM,eBird - Traveling Count,80,1,2.74,,1
S96743814,Cooper's Hawk,Accipiter cooperii,8044,2,US-TX,Travis,L16743933,"614 N Commons Ford Rd, Austin US-TX 30.33721, -97.89436",30.337214,-97.894357,2021-10-26,07:31 AM,eBird - Traveling Count,188,1,3.072,,16
S106460707,Cooper's Hawk,Accipiter cooperii,8044,2,US-TX,Travis,L4065284,"Boggy Creek Greenbelt, Austin",30.2676159,-97.7143054,2022-04-07,07:59 AM,eBird - Traveling Count,140,0,3.271,,14,ON Occupied Nest
S96731655,Cooper's Hawk,Accipiter cooperii,8044,1,US-TX,Travis,L486383,Commons Ford Ranch Metro Park,30.3373826,-97.8930759,2021-10-26,07:39 AM,eBird - Traveling Count,179,1,2.6,,16
S102716814,Cooper's Hawk,Accipiter cooperii,8044,1,US-TX,Travis,L2023174,Mills Pond at Wells Branch,30.45,-97.68012,2022-02-15,08:55 AM,eBird - Traveling Count,128,1,2.283,,3
S107613786,Cooper's Hawk,Accipiter cooperii,8044,1,US-TX,Travis,L2023174,Mills Pond at Wells Branch,30.45,-97.68012,2022-04-21,08:14 AM,eBird - Traveling Count,121,1,2.739,,1
S84122525,Cooper's Hawk,Accipiter cooperii,8044,X,US-TX,Travis,L13415218,The Coop,30.415106,-97.702953,2021-03-26,,eBird - Casual Observation,,0,,,1
S91407396,Red-shouldered Hawk,Buteo lineatus,8205,X,US-OH,Stark,L15679352,Grandparents House,40.833702,-81.4174,2021-07-07,03:45 PM,eBird - Casual Observation,,0,,,1
S106460707,Red-shouldered Hawk,Buteo lineatus,8205,3,US-TX,Travis,L4065284,"Boggy Creek Greenbelt, Austin",30.2676159,-97.7143054,2022-04-07,07:59 AM,eBird - Traveling Count,140,0,3.271,,14,ON Occupied Nest
S83689038,Red-shouldered Hawk,Buteo lineatus,8205,X,US-TX,Travis,L14083318,Gracy Woods Park,30.405483,-97.695534,2021-03-19,,eBird - Casual Observation,,0,,,1
S92246342,Red-shouldered Hawk,Buteo lineatus,8205,1,US-TX,Travis,L130766,Hornsby Bend (HOTE 037),30.2181988,-97.6458054,2021-07-24,06:45 AM,eBird - Traveling Count,256,1,8.661,,7,,,"Pleasantly cool for this time of year!  First we stopped at pond 1west and birded the north side, then we birded the south side.  We then drove to the bird blind and from there walked into the forested area along side the colorado River.  We also noted birds close to the CER building and on the wires ."
S97823429,Red-shouldered Hawk,Buteo lineatus,8205,1,US-TX,Travis,L130766,Hornsby Bend (HOTE 037),30.2181988,-97.6458054,2021-11-20,07:39 AM,eBird - Traveling Count,195,1,7.219,,12
S128179336,Red-shouldered Hawk,Buteo lineatus,8205,3,US-TX,Travis,L22565764,Newning Neighborhood,30.248011,-97.746133,2023-02-12,10:21 AM,eBird - Traveling Count,54,1,1.432,,1
S96070696,Red-shouldered Hawk,Buteo lineatus,8205,2,US-TX,Travis,L16632534,"Roy G. Guerrero Colorado River Metro Park, Austin US-TX 30.24359, -97.69722",30.243585,-97.697219,2021-10-13,07:44 AM,eBird - Traveling Count,124,0,3.149,,14
S80417128,Red-shouldered Hawk,Buteo lineatus,8205,X,US-TX,Travis,L13415218,The Coop,30.415106,-97.702953,2021-02-04,,eBird - Casual Observation,,0,,,1
S83257577,Red-shouldered Hawk,Buteo lineatus,8205,X,US-TX,Travis,L13469316,Walnut Creek Creek,30.405816,-97.707934,2021-03-12,,eBird - Casual Observation,,0,,,1
S100018160,Red-shouldered Hawk,Buteo lineatus,8205,2,US-TX,Travis,L13469109,Walnut Creek Hill,30.40791,-97.701146,2022-01-03,08:15 AM,eBird - Traveling Count,99,1,4.628,,1
S96743814,Red-tailed Hawk,Buteo jamaicensis,8233,1,US-TX,Travis,L16743933,"614 N Commons Ford Rd, Austin US-TX 30.33721, -97.89436",30.337214,-97.894357,2021-10-26,07:31 AM,eBird - Traveling Count,188,1,3.072,,16
S96731655,Red-tailed Hawk,Buteo jamaicensis,8233,1,US-TX,Travis,L486383,Commons Ford Ranch Metro Park,30.3373826,-97.8930759,2021-10-26,07:39 AM,eBird - Traveling Count,179,1,2.6,,16
S110962065,Red-tailed Hawk,Buteo jamaicensis,8233,2,US-TX,Travis,L486383,Commons Ford Ranch Metro Park,30.3373826,-97.8930759,2022-05-22,08:14 AM,eBird - Traveling Count,142,1,1.866,,10
S118899613,Red-tailed Hawk,Buteo jamaicensis,8233,2,US-TX,Travis,L130766,Hornsby Bend (HOTE 037),30.2181988,-97.6458054,2022-09-17,07:44 AM,eBird - Traveling Count,201,0,5.763,,10
S92546982,Red-tailed Hawk,Buteo jamaicensis,8233,1,US-TX,Williamson,L684204,Lake Creek Trail--West (Williamson Co.),30.4673656,-97.7771286,2021-07-31,07:03 AM,eBird - Traveling Count,155,1,5.2,,3,,,Lake Creek trail w MaryG and Zoë. Lots of mockingbirds and herons/egrets.
S102716813,Red-tailed Hawk,Buteo jamaicensis,8233,1,US-TX,Williamson,L684204,Lake Creek Trail--West (Williamson Co.),30.4673656,-97.7771286,2021-07-31,07:10 AM,eBird - Traveling Count,150,1,5.311,,3,,,Birding with Zoë and Katy Y.
S102716814,Great Horned Owl,Bubo virginianus,8624,1,US-TX,Travis,L2023174,Mills Pond at Wells Branch,30.45,-97.68012,2022-02-15,08:55 AM,eBird - Traveling Count,128,1,2.283,,3,,,,416604021 416604041 416604061 416604081
S95502884,Barred Owl,Strix varia,8930,X,US-TX,Travis,L16530055,Red Bud Isle,30.290889,-97.78749,2021-10-02,05:14 PM,eBird - Casual Observation,,0,,,1
S110268857,Puerto Rican Tody,Todus mexicanus,9480,1,PR-RG,,L19082046,El Yunque National Forest,18.318271,-65.771181,2022-05-15,10:53 AM,eBird - Traveling Count,300,0,4.828,,2
S91079724,Belted Kingfisher,Megaceryle alcyon,9939,X,US-OH,Carroll,L15596150,Lake House,40.537075,-81.249436,2021-07-01,,eBird - Casual Observation,,0,,,1
S118496634,Belted Kingfisher,Megaceryle alcyon,9939,2,US-LA,Orleans,L1143291,City Park--Couturie Forest,30.0045693,-90.0935962,2022-09-11,07:10 AM,eBird - Traveling Count,79,1,3.251,,2
S96743814,Belted Kingfisher,Megaceryle alcyon,9939,1,US-TX,Travis,L16743933,"614 N Commons Ford Rd, Austin US-TX 30.33721, -97.89436",30.337214,-97.894357,2021-10-26,07:31 AM,eBird - Traveling Count,188,1,3.072,,16,,Heard
S96731655,Belted Kingfisher,Megaceryle alcyon,9939,1,US-TX,Travis,L486383,Commons Ford Ranch Metro Park,30.3373826,-97.8930759,2021-10-26,07:39 AM,eBird - Traveling Count,179,1,2.6,,16
S96743814,Yellow-bellied Sapsucker,Sphyrapicus varius,10816,1,US-TX,Travis,L16743933,"614 N Commons Ford Rd, Austin US-TX 30.33721, -97.89436",30.337214,-97.894357,2021-10-26,07:31 AM,eBird - Traveling Count,188,1,3.072,,16,,juvenile
S96731655,Yellow-bellied Sapsucker,Sphyrapicus varius,10816,1,US-TX,Travis,L486383,Commons Ford Ranch Metro Park,30.3373826,-97.8930759,2021-10-26,07:39 AM,eBird - Traveling Count,179,1,2.6,,16
S108828409,Golden-fronted Woodpecker,Melanerpes aurifrons,10871,1,US-TX,Kimble,L283468,South Llano River SP (HOTW 093),30.4391651,-99.8128617,2022-05-03,09:21 AM,eBird - Traveling Count,158,0,4.147,,2
S142798504,Golden-fronted Woodpecker,Melanerpes aurifrons,10871,X,MX-ROO,Solidaridad,L25500706,Fun Pool,20.672069,-87.030204,2023-06-26,,eBird - Casual Observation,,0,,,1
S96743814,Golden-fronted Woodpecker,Melanerpes aurifrons,10871,2,US-TX,Travis,L16743933,"614 N Commons Ford Rd, Austin US-TX 30.33721, -97.89436",30.337214,-97.894357,2021-10-26,07:31 AM,eBird - Traveling Count,188,1,3.072,,16,,Male and female
S96731655,Golden-fronted Woodpecker,Melanerpes aurifrons,10871,2,US-TX,Travis,L486383,Commons Ford Ranch Metro Park,30.3373826,-97.8930759,2021-10-26,07:39 AM,eBird - Traveling Count,179,1,2.6,,16
S114106684,Red-bellied Woodpecker,Melanerpes carolinus,10887,X,US-OH,Carroll,L15596150,Lake House,40.537075,-81.249436,2022-05-13,,eBird - Casual Observation,,0,,,1
S94601840,Red-bellied Woodpecker,Melanerpes carolinus,10887,1,US-TX,Dallas,L16368411,"470 Copperstone Trail, Coppell US-TX 32.98266, -97.00230",32.982657,-97.002298,2021-09-13,08:02 AM,eBird - Traveling Count,54,1,2.618,,1
S106460707,Red-bellied Woodpecker,Melanerpes carolinus,10887,2,US-TX,Travis,L4065284,"Boggy Creek Greenbelt, Austin",30.2676159,-97.7143054,2022-04-07,07:59 AM,eBird - Traveling Count,140,0,3.271,,14
S92246342,Red-bellied Woodpecker,Melanerpes carolinus,10887,1,US-TX,Travis,L130766,Hornsby Bend (HOTE 037),30.2181988,-97.6458054,2021-07-24,06:45 AM,eBird - Traveling Count,256,1,8.661,,7,,,"Pleasantly cool for this time of year!  First we stopped at pond 1west and birded the north side, then we birded the south side.  We then drove to the bird blind and from there walked into the forested area along side the colorado River.  We also noted birds close to the CER building and on the wires ."
S97823429,Red-bellied Woodpecker,Melanerpes carolinus,10887,2,US-TX,Travis,L130766,Hornsby Bend (HOTE 037),30.2181988,-97.6458054,2021-11-20,07:39 AM,eBird - Traveling Count,195,1,7.219,,12
S92463974,Red-bellied Woodpecker,Melanerpes carolinus,10887,2,US-TX,Travis,L1180735,"Laguna Gloria, Austin",30.3107177,-97.77493,2021-07-29,09:31 AM,eBird - Traveling Count,97,1,1.619,,1
S102716814,Red-bellied Woodpecker,Melanerpes carolinus,10887,4,US-TX,Travis,L2023174,Mills Pond at Wells Branch,30.45,-97.68012,2022-02-15,08:55 AM,eBird - Traveling Count,128,1,2.283,,3,,,,416604071
S96070696,Red-bellied Woodpecker,Melanerpes carolinus,10887,1,US-TX,Travis,L16632534,"Roy G. Guerrero Colorado River Metro Park, Austin US-TX 30.24359, -97.69722",30.243585,-97.697219,2021-10-13,07:44 AM,eBird - Traveling Count,124,0,3.149,,14
S87273861,Red-bellied Woodpecker,Melanerpes carolinus,10887,X,US-TX,Travis,L13415218,The Coop,30.415106,-97.702953,2021-05-06,03:57 PM,eBird - Casual Observation,,0,,,1
S92134002,Red-bellied Woodpecker,Melanerpes carolinus,10887,1,US-TX,Travis,L13415218,The Coop,30.415106,-97.702953,2021-07-22,09:31 AM,eBird - Traveling Count,80,1,2.009,,1
S92177045,Red-bellied Woodpecker,Melanerpes carolinus,10887,1,US-TX,Travis,L13415218,The Coop,30.415106,-97.702953,2021-07-23,10:05 AM,eBird - Traveling Count,45,1,1.609,,1
S93312397,Red-bellied Woodpecker,Melanerpes carolinus,10887,2,US-TX,Travis,L13415218,The Coop,30.415106,-97.702953,2021-08-16,07:48 AM,eBird - Traveling Count,60,1,2.136,,1
S93678457,Red-bellied Woodpecker,Melanerpes carolinus,10887,X,US-TX,Travis,L13415218,The Coop,30.415106,-97.702953,2021-08-24,11:44 AM,eBird - Casual Observation,,0,,,1
S100018160,Red-bellied Woodpecker,Melanerpes carolinus,10887,6,US-TX,Travis,L13469109,Walnut Creek Hill,30.40791,-97.701146,2022-01-03,08:15 AM,eBird - Traveling Count,99,1,4.628,,1
S95477581,Red-bellied Woodpecker,Melanerpes carolinus,10887,1,US-TX,Williamson,L697965,"Berry Springs Park, Georgetown",30.6820084,-97.6417637,2021-10-02,08:21 AM,eBird - Traveling Count,104,1,2.31,,8
S92546982,Red-bellied Woodpecker,Melanerpes carolinus,10887,3,US-TX,Williamson,L684204,Lake Creek Trail--West (Williamson Co.),30.4673656,-97.7771286,2021-07-31,07:03 AM,eBird - Traveling Count,155,1,5.2,,3,,,Lake Creek trail w MaryG and Zoë. Lots of mockingbirds and herons/egrets.,358129121
S102716813,Red-bellied Woodpecker,Melanerpes carolinus,10887,2,US-TX,Williamson,L684204,Lake Creek Trail--West (Williamson Co.),30.4673656,-97.7771286,2021-07-31,07:10 AM,eBird - Traveling Count,150,1,5.311,,3,,,Birding with Zoë and Katy Y.
S91758596,Downy Woodpecker,Dryobates pubescens,11083,X,US-TX,Dallas,L15766895,Andy Brown Near Bridge,32.981677,-96.995225,2021-06-28,,eBird - Casual Observation,,0,,,1
S94547909,Downy Woodpecker,Dryobates pubescens,11083,1,US-TX,Dallas,L1878436,Coppell Nature Park,32.9640841,-97.0205114,2021-09-12,07:21 AM,eBird - Traveling Count,80,1,2.74,,1
S106460707,Downy Woodpecker,Dryobates pubescens,11083,1,US-TX,Travis,L4065284,"Boggy Creek Greenbelt, Austin",30.2676159,-97.7143054,2022-04-07,07:59 AM,eBird - Traveling Count,140,0,3.271,,14
S92246342,Downy Woodpecker,Dryobates pubescens,11083,1,US-TX,Travis,L130766,Hornsby Bend (HOTE 037),30.2181988,-97.6458054,2021-07-24,06:45 AM,eBird - Traveling Count,256,1,8.661,,7,,,"Pleasantly cool for this time of year!  First we stopped at pond 1west and birded the north side, then we birded the south side.  We then drove to the bird blind and from there walked into the forested area along side the colorado River.  We also noted birds close to the CER building and on the wires ."
S118899613,Downy Woodpecker,Dryobates pubescens,11083,3,US-TX,Travis,L130766,Hornsby Bend (HOTE 037),30.2181988,-97.6458054,2022-09-17,07:44 AM,eBird - Traveling Count,201,0,5.763,,10
S103940280,Downy Woodpecker,Dryobates pubescens,11083,1,US-TX,Travis,L17962515,McKinney Falls State Park,30.182634,-97.723401,2022-02-28,05:41 PM,eBird - Traveling Count,78,1,2.88,,2
S96070696,Downy Woodpecker,Dryobates pubescens,11083,2,US-TX,Travis,L16632534,"Roy G. Guerrero Colorado River Metro Park, Austin US-TX 30.24359, -97.69722",30.243585,-97.697219,2021-10-13,07:44 AM,eBird - Traveling Count,124,0,3.149,,14
S82696834,Downy Woodpecker,Dryobates pubescens,11083,X,US-TX,Travis,L13415218,The Coop,30.415106,-97.702953,2021-03-03,,eBird - Casual Observation,,0,,,1
S93312397,Downy Woodpecker,Dryobates pubescens,11083,1,US-TX,Travis,L13415218,The Coop,30.415106,-97.702953,2021-08-16,07:48 AM,eBird - Traveling Count,60,1,2.136,,1
S100018160,Downy Woodpecker,Dryobates pubescens,11083,2,US-TX,Travis,L13469109,Walnut Creek Hill,30.40791,-97.701146,2022-01-03,08:15 AM,eBird - Traveling Count,99,1,4.628,,1
S108828409,Ladder-backed Woodpecker,Dryobates scalaris,11095,3,US-TX,Kimble,L283468,South Llano River SP (HOTW 093),30.4391651,-99.8128617,2022-05-03,09:21 AM,eBird - Traveling Count,158,0,4.147,,2
S90684956,Ladder-backed Woodpecker,Dryobates scalaris,11095,X,US-TX,Travis,L15499433,12331 Limerick,30.414858,-97.6995,2021-06-24,07:21 AM,eBird - Casual Observation,,0,,,1
S96743814,Ladder-backed Woodpecker,Dryobates scalaris,11095,2,US-TX,Travis,L16743933,"614 N Commons Ford Rd, Austin US-TX 30.33721, -97.89436",30.337214,-97.894357,2021-10-26,07:31 AM,eBird - Traveling Count,188,1,3.072,,16,,heard
S96731655,Ladder-backed Woodpecker,Dryobates scalaris,11095,2,US-TX,Travis,L486383,Commons Ford Ranch Metro Park,30.3373826,-97.8930759,2021-10-26,07:39 AM,eBird - Traveling Count,179,1,2.6,,16
S92463974,Ladder-backed Woodpecker,Dryobates scalaris,11095,2,US-TX,Travis,L1180735,"Laguna Gloria, Austin",30.3107177,-97.77493,2021-07-29,09:31 AM,eBird - Traveling Count,97,1,1.619,,1
S92186758,Ladder-backed Woodpecker,Dryobates scalaris,11095,1,US-TX,Travis,L15830223,Lifetime,30.401058,-97.74,2021-07-23,01:59 PM,eBird - Stationary Count,3,1,,,1
S102716814,Ladder-backed Woodpecker,Dryobates scalaris,11095,1,US-TX,Travis,L2023174,Mills Pond at Wells Branch,30.45,-97.68012,2022-02-15,08:55 AM,eBird - Traveling Count,128,1,2.283,,3
S128179336,Ladder-backed Woodpecker,Dryobates scalaris,11095,1,US-TX,Travis,L22565764,Newning Neighborhood,30.248011,-97.746133,2023-02-12,10:21 AM,eBird - Traveling Count,54,1,1.432,,1
S92058626,Ladder-backed Woodpecker,Dryobates scalaris,11095,1,US-TX,Travis,L391415,St. Edwards Pk (NW Austin),30.40675,-97.7903333,2021-07-20,06:33 AM,eBird - Traveling Count,162,1,2.771,,6,,,"This was a Travis Audubon field trip.  There were 6 enthusiastic participants.  Humid, cooler than average, lush and green from recent rains."
S80033820,Ladder-backed Woodpecker,Dryobates scalaris,11095,X,US-TX,Travis,L13415218,The Coop,30.415106,-97.702953,2021-01-28,,eBird - Casual Observation,,0,,,1
S80207592,Ladder-backed Woodpecker,Dryobates scalaris,11095,X,US-TX,Travis,L13415218,The Coop,30.415106,-97.702953,2021-01-31,,eBird - Casual Observation,,0,,,1
S114512881,Pileated Woodpecker,Dryocopus pileatus,11435,X,US-OH,Carroll,L15596150,Lake House,40.537075,-81.249436,2022-07-06,,eBird - Casual Observation,,0,,,1
S91183673,Northern Flicker,Colaptes auratus,11572,X,US-OH,Carroll,L15596150,Lake House,40.537075,-81.249436,2021-07-03,,eBird - Casual Observation,,0,,,1
S114100927,Northern Flicker,Colaptes auratus,11572,X,US-OH,Carroll,L15596150,Lake House,40.537075,-81.249436,2022-06-30,01:11 PM,eBird - Casual Observation,,0,,,1
S96743814,Northern Flicker,Colaptes auratus,11572,1,US-TX,Travis,L16743933,"614 N Commons Ford Rd, Austin US-TX 30.33721, -97.89436",30.337214,-97.894357,2021-10-26,07:31 AM,eBird - Traveling Count,188,1,3.072,,16
S106266132,Crested Caracara,Caracara plancus,11633,1,US-TX,Burnet,L18371785,7 Oaks Ranch,30.988117,-97.913805,2022-04-04,07:54 AM,eBird - Traveling Count,202,0,3.276,,14
S97823429,Crested Caracara,Caracara plancus,11633,2,US-TX,Travis,L130766,Hornsby Bend (HOTE 037),30.2181988,-97.6458054,2021-11-20,07:39 AM,eBird - Traveling Count,195,1,7.219,,12
S102905221,Crested Caracara,Caracara plancus,11633,1,US-TX,Travis,L15830223,Lifetime,30.401058,-97.74,2022-02-18,02:11 PM,eBird - Casual Observation,,0,,,1
S96743814,American Kestrel,Falco sparverius,11697,1,US-TX,Travis,L16743933,"614 N Commons Ford Rd, Austin US-TX 30.33721, -97.89436",30.337214,-97.894357,2021-10-26,07:31 AM,eBird - Traveling Count,188,1,3.072,,16,,Male
S96731655,American Kestrel,Falco sparverius,11697,1,US-TX,Travis,L486383,Commons Ford Ranch Metro Park,30.3373826,-97.8930759,2021-10-26,07:39 AM,eBird - Traveling Count,179,1,2.6,,16
S96070696,American Kestrel,Falco sparverius,11697,1,US-TX,Travis,L16632534,"Roy G. Guerrero Colorado River Metro Park, Austin US-TX 30.24359, -97.69722",30.243585,-97.697219,2021-10-13,07:44 AM,eBird - Traveling Count,124,0,3.149,,14
S95477581,American Kestrel,Falco sparverius,11697,2,US-TX,Williamson,L697965,"Berry Springs Park, Georgetown",30.6820084,-97.6417637,2021-10-02,08:21 AM,eBird - Traveling Count,104,1,2.31,,8
S92246342,Monk Parakeet,Myiopsitta monachus,12477,20,US-TX,Travis,L130766,Hornsby Bend (HOTE 037),30.2181988,-97.6458054,2021-07-24,06:45 AM,eBird - Traveling Count,256,1,8.661,,7,,,"Pleasantly cool for this time of year!  First we stopped at pond 1west and birded the north side, then we birded the south side.  We then drove to the bird blind and from there walked into the forested area along side the colorado River.  We also noted birds close to the CER building and on the wires ."
S118899613,Monk Parakeet,Myiopsitta monachus,12477,2,US-TX,Travis,L130766,Hornsby Bend (HOTE 037),30.2181988,-97.6458054,2022-09-17,07:44 AM,eBird - Traveling Count,201,0,5.763,,10
S92238433,Monk Parakeet,Myiopsitta monachus,12477,2,US-TX,Travis,L15830223,Lifetime,30.401058,-97.74,2021-07-24,02:49 PM,eBird - Casual Observation,,0,,,1
S110021599,Monk Parakeet,Myiopsitta monachus,12477,4,PR-CN,,L19036361,Isla Verde Tennis Courts,18.440976,-66.02778,2022-05-14,10:11 AM,eBird - Traveling Count,65,1,1.167,,2
S89214638,Monk Parakeet,Myiopsitta monachus,12477,X,PR-VB,,L15152703,Nancy’s Mom’s House,18.483387,-66.422755,2021-05-29,,eBird - Casual Observation,,0,,,1
S109861984,Blue-and-yellow Macaw,Ara ararauna,12790,1,PR-SJ,,L15133165,Mima’s Park,18.382979,-66.029729,2022-05-13,08:27 AM,eBird - Traveling Count,58,0,.952,,2
S110962065,Olive-sided Flycatcher,Contopus cooperi,16467,1,US-TX,Travis,L486383,Commons Ford Ranch Metro Park,30.3373826,-97.8930759,2022-05-22,08:14 AM,eBird - Traveling Count,142,1,1.866,,10
S86799616,Eastern Wood-Pewee,Contopus virens,16501,X,US-TX,Harris,L14687176,Pike House,29.788433,-95.518506,2021-05-01,10:08 AM,eBird - Casual Observation,,0,,,1
S108781020,Eastern Wood-Pewee,Contopus virens,16501,1,US-TX,Kimble,L283468,South Llano River SP (HOTW 093),30.4391651,-99.8128617,2022-05-02,04:28 PM,eBird - Traveling Count,234,0,10.255,,2
S108845181,Eastern Wood-Pewee,Contopus virens,16501,1,US-TX,Kimble,L283468,South Llano River SP (HOTW 093),30.4391651,-99.8128617,2022-05-03,01:43 PM,eBird - Traveling Count,66,1,2.175,,2
S94602544,Eastern Phoebe,Sayornis phoebe,16583,X,US-TX,Dallas,L16368411,"470 Copperstone Trail, Coppell US-TX 32.98266, -97.00230",32.982657,-97.002298,2021-09-13,09:15 AM,eBird - Casual Observation,,0,,,1
S91014634,Eastern Phoebe,Sayornis phoebe,16583,X,US-TX,Dallas,L15580921,Hackley’s Yard,32.982746,-97.0011,2021-06-30,08:02 AM,eBird - Casual Observation,,0,,,1
S96743814,Eastern Phoebe,Sayornis phoebe,16583,5,US-TX,Travis,L16743933,"614 N Commons Ford Rd, Austin US-TX 30.33721, -97.89436",30.337214,-97.894357,2021-10-26,07:31 AM,eBird - Traveling Count,188,1,3.072,,16,,,,382931241 382931401 382931411
S106460707,Eastern Phoebe,Sayornis phoebe,16583,2,US-TX,Travis,L4065284,"Boggy Creek Greenbelt, Austin",30.2676159,-97.7143054,2022-04-07,07:59 AM,eBird - Traveling Count,140,0,3.271,,14
S96731655,Eastern Phoebe,Sayornis phoebe,16583,4,US-TX,Travis,L486383,Commons Ford Ranch Metro Park,30.3373826,-97.8930759,2021-10-26,07:39 AM,eBird - Traveling Count,179,1,2.6,,16
S110962065,Eastern Phoebe,Sayornis phoebe,16583,1,US-TX,Travis,L486383,Commons Ford Ranch Metro Park,30.3373826,-97.8930759,2022-05-22,08:14 AM,eBird - Traveling Count,142,1,1.866,,10
